race_id,stage_id,date,team_pcs_id,ranking,cutoffs_3,cutoffs_4,cutoffs_5
1538,2401,2017-08-19,1060.0,13.0,"[7.0, 15.667]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
1538,2402,2017-08-19,1060.0,12,"[7.0, 15.667]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
1538,2403,2017-08-19,1060.0,11.0,"[7.0, 15.667]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
1538,2404,2017-08-19,1060.0,20,"[7.0, 15.667]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
1538,2405,2017-08-19,1060.0,4,"[7.0, 15.667]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
1538,2406,2017-08-19,1060.0,7,"[7.0, 15.667]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
1538,2407,2017-08-19,1060.0,9,"[7.0, 15.667]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
1538,2408,2017-08-19,1060.0,15,"[7.0, 15.667]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
1539,2409,2017-04-03,1060.0,24,"[7.0, 16.0]","[6.25, 11.5, 19.5]","[5.0, 8.0, 15.0, 23.0]"
1539,2410,2017-04-03,1060.0,29,"[7.0, 16.0]","[6.25, 11.5, 19.5]","[5.0, 8.0, 15.0, 23.0]"
1539,2411,2017-04-03,1060.0,11.0,"[7.0, 16.0]","[6.25, 11.5, 19.5]","[5.0, 8.0, 15.0, 23.0]"
1539,2412,2017-04-03,1060.0,33,"[7.0, 16.0]","[6.25, 11.5, 19.5]","[5.0, 8.0, 15.0, 23.0]"
1539,2413,2017-04-03,1060.0,2,"[7.0, 16.0]","[6.25, 11.5, 19.5]","[5.0, 8.0, 15.0, 23.0]"
1539,2414,2017-04-03,1060.0,34,"[7.0, 16.0]","[6.25, 11.5, 19.5]","[5.0, 8.0, 15.0, 23.0]"
2616,4547,2022-06-06,1060.0,27,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4567,2022-05-06,1060.0,9,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4568,2022-05-06,1060.0,61,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4569,2022-05-06,1060.0,16,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4570,2022-05-06,1060.0,47,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4571,2022-05-06,1060.0,14,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4572,2022-05-06,1060.0,7,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4573,2022-05-06,1060.0,13,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4574,2022-05-06,1060.0,11,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4575,2022-05-06,1060.0,21,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4576,2022-05-06,1060.0,13,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4577,2022-05-06,1060.0,10,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4578,2022-05-06,1060.0,8,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4579,2022-05-06,1060.0,9,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4580,2022-05-06,1060.0,28,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4581,2022-05-06,1060.0,41,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4582,2022-05-06,1060.0,24,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4583,2022-05-06,1060.0,11,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4584,2022-05-06,1060.0,12,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4585,2022-05-06,1060.0,5,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4586,2022-05-06,1060.0,29,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2624,4587,2022-05-06,1060.0,55,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2627,4594,2022-06-05,1060.0,7,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2627,4595,2022-06-05,1060.0,9,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2627,4596,2022-06-05,1060.0,15,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2627,4598,2022-06-05,1060.0,12,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2627,4599,2022-06-05,1060.0,5,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2627,4600,2022-06-05,1060.0,4,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2627,4601,2022-06-05,1060.0,3,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2628,4602,2022-06-12,1060.0,17,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2628,4603,2022-06-12,1060.0,21,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2628,4604,2022-06-12,1060.0,23,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2628,4605,2022-06-12,1060.0,12,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2628,4606,2022-06-12,1060.0,17,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2628,4607,2022-06-12,1060.0,2,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2628,4608,2022-06-12,1060.0,6,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2628,4609,2022-06-12,1060.0,5.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2629,4610,2022-06-14,1060.0,17.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2631,4616,2022-06-16,1060.0,9,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2631,4617,2022-06-16,1060.0,10,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2631,4618,2022-06-16,1060.0,17.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2631,4619,2022-06-16,1060.0,45.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4620,2022-07-01,1060.0,12,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4621,2022-07-01,1060.0,61,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4622,2022-07-01,1060.0,37,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4623,2022-07-01,1060.0,16,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4624,2022-07-01,1060.0,45,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4625,2022-07-01,1060.0,21,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4626,2022-07-01,1060.0,18,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4627,2022-07-01,1060.0,9.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4628,2022-07-01,1060.0,1,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4629,2022-07-01,1060.0,38.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4630,2022-07-01,1060.0,23.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4631,2022-07-01,1060.0,17,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4632,2022-07-01,1060.0,28,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4633,2022-07-01,1060.0,21,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4634,2022-07-01,1060.0,17,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4635,2022-07-01,1060.0,30.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4636,2022-07-01,1060.0,15,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4637,2022-07-01,1060.0,23,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4638,2022-07-01,1060.0,40,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4639,2022-07-01,1060.0,36,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2632,4640,2022-07-01,1060.0,43,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2666,4751,2022-06-05,1060.0,19.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2671,4764,2022-05-03,1060.0,20,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2671,4765,2022-05-03,1060.0,7,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2671,4766,2022-05-03,1060.0,9,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2671,4767,2022-05-03,1060.0,39,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2671,4768,2022-05-03,1060.0,2,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2671,4769,2022-05-03,1060.0,13,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
2672,4770,2022-05-26,1060.0,17,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2672,4771,2022-05-26,1060.0,2,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2672,4772,2022-05-26,1060.0,27,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2672,4773,2022-05-26,1060.0,30,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.6]"
2677,4784,2022-05-14,1060.0,7,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2678,4785,2022-05-15,1060.0,9.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2686,4818,2022-06-10,1060.0,6.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.8]"
2694,4834,2022-05-21,1060.0,2.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2695,4835,2022-05-22,1060.0,3.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.8]"
2700,4847,2022-05-31,1060.0,13.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2706,4853,2022-07-23,1060.0,8,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2706,4854,2022-07-23,1060.0,7,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2706,4855,2022-07-23,1060.0,21,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
2706,4856,2022-07-23,1060.0,11,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3113,7336,2018-05-08,1060.0,3,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3113,7337,2018-05-08,1060.0,7,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3113,7338,2018-05-08,1060.0,8,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3113,7339,2018-05-08,1060.0,4,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3113,7340,2018-05-08,1060.0,5.0,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3113,7341,2018-05-08,1060.0,11,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3114,7342,2019-05-14,1060.0,18,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 22.0]"
3114,7343,2019-05-14,1060.0,43,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 22.0]"
3114,7344,2019-05-14,1060.0,16,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 22.0]"
3114,7345,2019-05-14,1060.0,2,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 22.0]"
3114,7346,2019-05-14,1060.0,2.0,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 22.0]"
3114,7347,2019-05-14,1060.0,20.0,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 22.0]"
3117,7350,2018-05-01,1060.0,3.0,"[6.0, 14.0]","[5.0, 11.0, 17.0]","[4.0, 8.0, 12.0, 20.0]"
3118,7351,2019-05-01,1060.0,16,"[7.0, 15.0]","[5.0, 11.0, 19.0]","[4.0, 8.0, 13.0, 21.6]"
3119,7352,2021-09-19,1060.0,17.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3120,7353,2022-05-01,1060.0,17.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
3124,7361,2017-02-23,1060.0,38,"[6.333, 15.0]","[5.0, 10.0, 17.0]","[4.6, 7.2, 12.6, 17.4]"
3124,7362,2017-02-23,1060.0,25,"[6.333, 15.0]","[5.0, 10.0, 17.0]","[4.6, 7.2, 12.6, 17.4]"
3124,7363,2017-02-23,1060.0,9.0,"[6.333, 15.0]","[5.0, 10.0, 17.0]","[4.6, 7.2, 12.6, 17.4]"
3124,7364,2017-02-23,1060.0,15.0,"[6.333, 15.0]","[5.0, 10.0, 17.0]","[4.6, 7.2, 12.6, 17.4]"
3147,7394,2017-04-16,1060.0,13.0,"[7.0, 17.0]","[6.25, 12.0, 21.75]","[5.2, 9.4, 15.0, 23.8]"
3148,7395,2018-04-15,1060.0,29,"[6.0, 14.0]","[5.0, 11.0, 17.0]","[4.0, 8.0, 13.0, 20.0]"
3149,7396,2019-04-21,1060.0,9,"[7.0, 15.0]","[5.0, 11.0, 18.75]","[4.0, 8.0, 13.0, 21.6]"
3150,7397,2021-04-18,1060.0,18.0,"[7.333, 16.0]","[6.0, 11.5, 20.0]","[5.0, 9.0, 14.0, 23.0]"
3162,7421,2021-08-05,1060.0,8,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3162,7422,2021-08-05,1060.0,12,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3162,7423,2021-08-05,1060.0,25,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3162,7424,2021-08-05,1060.0,20,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3207,7538,2017-08-07,1060.0,23,"[7.0, 16.0]","[6.0, 12.0, 18.25]","[5.0, 9.0, 14.0, 22.0]"
3207,7539,2017-08-07,1060.0,15,"[7.0, 16.0]","[6.0, 12.0, 18.25]","[5.0, 9.0, 14.0, 22.0]"
3207,7540,2017-08-07,1060.0,3,"[7.0, 16.0]","[6.0, 12.0, 18.25]","[5.0, 9.0, 14.0, 22.0]"
3207,7541,2017-08-07,1060.0,20,"[7.0, 16.0]","[6.0, 12.0, 18.25]","[5.0, 9.0, 14.0, 22.0]"
3207,7542,2017-08-07,1060.0,4,"[7.0, 16.0]","[6.0, 12.0, 18.25]","[5.0, 9.0, 14.0, 22.0]"
3207,7543,2017-08-07,1060.0,7,"[7.0, 16.0]","[6.0, 12.0, 18.25]","[5.0, 9.0, 14.0, 22.0]"
3207,7544,2017-08-07,1060.0,6.0,"[7.0, 16.0]","[6.0, 12.0, 18.25]","[5.0, 9.0, 14.0, 22.0]"
3208,7545,2018-08-13,1060.0,16,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3208,7546,2018-08-13,1060.0,58,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3208,7547,2018-08-13,1060.0,21,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3208,7548,2018-08-13,1060.0,15,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3208,7549,2018-08-13,1060.0,3,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3208,7550,2018-08-13,1060.0,8.0,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3208,7551,2018-08-13,1060.0,4.0,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3209,7552,2019-08-12,1060.0,11,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3209,7553,2019-08-12,1060.0,15,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3209,7554,2019-08-12,1060.0,11,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3209,7555,2019-08-12,1060.0,5,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3209,7556,2019-08-12,1060.0,15,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3209,7557,2019-08-12,1060.0,35,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3209,7558,2019-08-12,1060.0,1.0,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3210,7559,2021-08-30,1060.0,13,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3210,7560,2021-08-30,1060.0,68,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3210,7561,2021-08-30,1060.0,48,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3210,7562,2021-08-30,1060.0,51,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3210,7563,2021-08-30,1060.0,10.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3210,7564,2021-08-30,1060.0,36,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3210,7565,2021-08-30,1060.0,8.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3215,7570,2017-05-28,1060.0,7.0,"[7.0, 16.0]","[5.0, 12.0, 18.25]","[5.0, 9.0, 14.0, 22.8]"
3216,7571,2018-05-27,1060.0,14.0,"[6.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.2]"
3217,7572,2019-06-02,1060.0,1.0,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 8.6, 14.0, 22.0]"
3218,7573,2021-10-17,1060.0,1.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3220,7578,2017-06-01,1060.0,6,"[7.0, 16.0]","[5.0, 12.0, 18.0]","[5.0, 8.8, 14.0, 22.6]"
3220,7579,2017-06-01,1060.0,5.0,"[7.0, 16.0]","[5.0, 12.0, 18.0]","[5.0, 8.8, 14.0, 22.6]"
3220,7580,2017-06-01,1060.0,9,"[7.0, 16.0]","[5.0, 12.0, 18.0]","[5.0, 8.8, 14.0, 22.6]"
3220,7581,2017-06-01,1060.0,14,"[7.0, 16.0]","[5.0, 12.0, 18.0]","[5.0, 8.8, 14.0, 22.6]"
3221,7582,2018-05-31,1060.0,5,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3221,7583,2018-05-31,1060.0,10,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3221,7584,2018-05-31,1060.0,2,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3221,7585,2018-05-31,1060.0,3,"[6.333, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3222,7586,2019-06-06,1060.0,1,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 8.0, 14.0, 22.0]"
3222,7587,2019-06-06,1060.0,2,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 8.0, 14.0, 22.0]"
3222,7588,2019-06-06,1060.0,9,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 8.0, 14.0, 22.0]"
3222,7589,2019-06-06,1060.0,15,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 8.0, 14.0, 22.0]"
3223,7590,2021-05-27,1060.0,7,"[8.0, 16.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 14.0, 23.0]"
3223,7591,2021-05-27,1060.0,30,"[8.0, 16.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 14.0, 23.0]"
3223,7592,2021-05-27,1060.0,23,"[8.0, 16.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 14.0, 23.0]"
3223,7593,2021-05-27,1060.0,9,"[8.0, 16.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 14.0, 23.0]"
3232,7602,2020-10-07,1060.0,3.0,"[7.0, 16.0]","[6.0, 11.0, 20.0]","[5.0, 9.0, 14.0, 23.0]"
3233,7603,2021-04-14,1060.0,8.0,"[7.0, 16.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 14.0, 23.0]"
3239,7609,2017-08-27,1060.0,27.0,"[7.0, 15.0]","[5.25, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.6]"
3240,7610,2018-08-26,1060.0,1.0,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3241,7611,2019-09-01,1060.0,7.0,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3242,7612,2020-08-25,1060.0,15.0,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.4, 9.0, 14.0, 22.0]"
3243,7613,2021-08-29,1060.0,1.0,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3245,7615,2017-09-02,1060.0,22.0,"[7.0, 15.667]","[5.5, 11.0, 18.5]","[5.0, 8.2, 14.0, 21.0]"
3246,7616,2018-09-01,1060.0,32.0,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3247,7617,2019-09-07,1060.0,14.0,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[4.0, 9.0, 14.0, 23.0]"
3248,7618,2020-08-30,1060.0,7.0,"[7.0, 16.0]","[5.0, 11.0, 20.0]","[5.0, 9.0, 14.0, 22.2]"
3274,7670,2018-03-25,1060.0,10.0,"[6.0, 15.0]","[5.0, 11.0, 17.0]","[4.0, 8.0, 13.0, 20.0]"
3275,7671,2019-03-31,1060.0,21,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3276,7672,2021-03-28,1060.0,4.0,"[7.0, 16.0]","[6.0, 11.0, 20.0]","[5.0, 9.0, 14.0, 23.0]"
3282,7678,2017-10-15,1060.0,6,"[6.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 20.0]"
3283,7679,2018-10-14,1060.0,6,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3285,7681,2021-10-17,1060.0,22,"[8.0, 17.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 24.0]"
3292,7688,2021-05-13,1060.0,2,"[8.0, 16.0]","[6.0, 12.0, 20.0]","[5.0, 9.0, 15.0, 23.0]"
3300,7708,2017-10-01,1060.0,6.0,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[5.0, 8.0, 14.0, 20.8]"
3301,7709,2018-09-22,1060.0,3.0,"[7.0, 15.0]","[5.0, 11.0, 18.0]","[4.0, 8.0, 13.0, 21.0]"
3305,7717,2017-04-04,1060.0,29,"[7.0, 16.333]","[6.75, 12.0, 22.25]","[5.2, 9.0, 15.0, 23.8]"
3305,7718,2017-04-04,1060.0,12,"[7.0, 16.333]","[6.75, 12.0, 22.25]","[5.2, 9.0, 15.0, 23.8]"
3305,7719,2017-04-04,1060.0,20,"[7.0, 16.333]","[6.75, 12.0, 22.25]","[5.2, 9.0, 15.0, 23.8]"
